CHEMBL1454322,C=C(C)COc1ccc(-c2nc(N)nc(C)c2Oc2ccccc2OC)c(O)c1
CHEMBL1454439,CC[C@]1(c2ccccc2)NC(=O)N(C)C1=O
CHEMBL1454799,COc1ccc2oc(-c3ccccc3)c(C(N)=O)c2c1
CHEMBL1454946,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1
CHEMBL1455,CN(C)c1nc(N(C)C)nc(N(C)C)n1
CHEMBL1455097,CCCC(=O)Nc1ccc(OC[C@@H](O)CNC(C)C)c(C(C)=O)c1
CHEMBL1455300,CC1=C(O)C(=O)[C@@H]2O[C@@H]2C1=O
CHEMBL1455301,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1
CHEMBL1455346,CC(=O)Nc1cc(NC(C)=O)ncn1
CHEMBL1455385,CC(=O)[C@]1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)C[C@]21C
CHEMBL1455412,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1C2CC[C@]2(C)C(C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12
CHEMBL1455476,COc1ccccc1Nc1nc(Cl)nc(NC(C)(C)C)n1
CHEMBL1455517,CCc1cc2c(CN3CCN(CCO)CC3)cc(=O)oc2cc1O
CHEMBL1455616,O=P(O)(O)c1ccccc1OCCOCCOCCOCCOc1ccccc1P(=O)(O)O
CHEMBL145584,NCCc1cccc(O)c1
CHEMBL1455914,COc1cccc(-c2[nH]c(C(=O)NCCCN3CCOCC3)cc3c4ccccc4nc2-3)c1
CHEMBL1455972,C[C@@H]1CC2(OC3C[C@@]4(C)C5=CC[C@H]6C(C)(C)C(O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)CC[C@@]67C[C@@]57CC[C@]4(C)C31)OC(O)C1(C)OC21
CHEMBL1456129,CCOC(=O)CCc1c(C)c2ccc(OCC)c(C)c2oc1=O
CHEMBL1456198,COc1cccc(C2c3[nH]c4ccccc4c3C[C@H]3C(=O)N(C4CC4)CC(=O)N23)c1
CHEMBL1456255,Cn1c(-c2cc3ccc(OC(=O)C(C)(C)C)cc3oc2=O)nc2ccccc21
CHEMBL1456284,Nc1ncc2c(n1)CC(c1ccco1)CC2=O
CHEMBL1456486,Cc1ccc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)nc1
CHEMBL1456609,CC#C[C@@]1(O)CC[C@@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@@H](c3ccc(N(C)C)cc3)C[C@]21C
CHEMBL1456741,CC1=C2C(O)C(=O)OC3CC4C(C)(C)C(=O)C=C[C@]4(C)C(CC1)[C@@]23C
CHEMBL1456747,O=C(O)C(S)[C@@H](S)C(=O)O
CHEMBL14568,CCCCCO
CHEMBL1456805,C=C(CO)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1
CHEMBL1456809,Cc1cc(C)c2oc(=O)cc(CN3CCN(Cc4ccc5c(c4)OCO5)CC3)c2c1
CHEMBL1456811,Nc1cccc(S(=O)(=O)O)c1
CHEMBL1456887,CC12CN3CC(C)(CN(C1)C3c1ccco1)C2=O
CHEMBL1456916,CC12COC3(C(=O)Nc4cccnc4)CC1CCC32C
CHEMBL1456989,CCCCNC(=O)N1CCc2[nH]c3ccccc3c2C1
CHEMBL1457,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314
CHEMBL1457003,CC[C@H]1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1
CHEMBL1457163,O=C(NC[C@H](O)c1ccccc1)c1ccccc1
CHEMBL145738,CCCc1nc2ccccc2c(=O)o1
CHEMBL1457493,CNC(=O)N(C)c1nnc(C(C)(C)C)s1
CHEMBL1457510,COc1c(O)ccc2c1CN1CCc3cc4c(cc3[C@@H]1C2)OCO4
CHEMBL1457550,CCN(Cc1ccncc1)C(=O)[C@@H](CO)c1ccccc1
CHEMBL1457600,COc1ccc2c(c1)c(=O)oc1c(C)c(OCc3ccc(C(=O)O)cc3)ccc12
CHEMBL1457671,O=C(O)c1ccc(OCc2ccc(C(=O)O)o2)cc1
CHEMBL1458,O=C(NC1CCCCC1)NC1CCCCC1
CHEMBL1458007,C[C@@H]1CCCCCCCCCCC1=O
CHEMBL1458040,COc1ccc(C(=O)Oc2ccc3ccc(=O)oc3c2)cc1
CHEMBL1458076,COc1ccc(-c2cc(=O)oc3c(C)c(OCc4nn[nH]n4)ccc23)cc1
CHEMBL1458195,CCOC(=O)CC(=O)N1CC2(C)CN(C(=O)CC(=O)OCC)CC(C)(C1)C2=O
CHEMBL1458342,Cc1ccc(NS(=O)(=O)N(C)C)cc1
CHEMBL1458624,COc1ccccc1Oc1c(C)oc2c(CN3CCOCC3)c(O)ccc2c1=O
CHEMBL1458713,CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)NCCCCN=C(N)N
CHEMBL1458720,CC(=O)CC1(OC(C)=O)C(=O)N(C)c2ccccc21
CHEMBL1458755,COC(=O)c1oc2ccc(OC)cc2c1N
CHEMBL1458862,COC(=O)c1ccc(N)cc1O
CHEMBL1458939,Cc1cc(=O)oc2cc(OC(=O)CCN3C(=O)c4ccccc4C3=O)ccc12
CHEMBL1459352,Cc1ccc(C(=O)N2CC3(C(C)C)CN(C(=O)c4ccc(C)cc4)CC(C(C)C)(C2)C3=O)cc1
CHEMBL1459623,CCOC(=O)c1c(C)n(C)c2ccc(O)c(CN3CCC(C)CC3)c12
CHEMBL1459644,CCCCC(NC(=O)CCc1c(C)c2cc3c4c(oc3c(C)c2oc1=O)CCCC4)C(=O)O
CHEMBL1459957,COc1ccc(C(=O)COc2ccc3c(C)cc(=O)oc3c2)cc1
CHEMBL146,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
CHEMBL1460,O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1
CHEMBL1460053,C=C(CO)CC1CC(O)[C@]2(C)OC3CC4OC5C[C@]6(C)O[C@]7(C)CCC8OC9C[C@]%10(C)OC%11C(C)=CC(=O)OC%11CC%10OC9C[C@@H](C)C8OC7CC6O[C@]5(C)C/C=C\C4OC3CC2O1
CHEMBL1460156,CCC(C)[C@H](NC(=O)N1CCCC1)C(=O)OC
CHEMBL1460192,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3[C@@H]1O
CHEMBL1460252,Cc1oc2cc(O)cc(O)c2c(=O)c1-c1ccc2c(c1)OCCCO2
CHEMBL146032,CC(=O)c1ccc([C@H]2C[C@@]3(C)[C@@H](CC[C@@]3(O)C(F)(F)C(F)(F)F)[C@@H]3CCC4=CC(=O)CCC4=C32)cc1
CHEMBL1460342,CC1(C)CC(=O)C(C2(O)C(=O)NC(=O)NC2=O)=C(O)C1
CHEMBL1460413,CC1(C)C2CCC1(C)C(OC(=O)c1ccc(O)cc1)C2
CHEMBL1460550,Cc1cc(C)nc(NC2=NC(=O)CC(C(=O)O)N2CCc2c[nH]c3ccccc23)n1
CHEMBL1460627,Cc1cc(NC(=O)Cc2ccccc2)c2ccccc2n1
CHEMBL1460713,O=C(O)C1Cc2c([nH]c3ccccc23)C(c2ccc3c(c2)OCO3)N1
CHEMBL146095,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12
CHEMBL1461,O=C(O)c1cc(O)ccc1O
CHEMBL1461065,CC(C)CNC(=O)[C@H]1N2C(=O)c3ccccc3C2SC1(C)C
CHEMBL1461124,COC(=O)C1(Cc2ccc(O)c(CC3OC3(C)C)c2)OC(=O)C(O)=C1c1ccc(O)cc1
CHEMBL1461160,CC(=O)N1C=Cc2c(c(C)c3c([nH]c4ccccc43)c2C)C1
CHEMBL1461512,CN(C)c1ccc(C=C(C#N)C#N)cc1
CHEMBL1462074,Cc1cc(C)c2c(CCl)cc(=O)oc2c1
CHEMBL1462092,COC(=O)[C@]1(C)CCC[C@@]2(C)C3CC[C@@]4(C)C[C@]3(CC[C@H]12)C[C@H]4O
CHEMBL1462135,COC(=O)C(c1cc(OC)c(O)c(OC)c1)(N1CCNC(C)C1)C(F)(F)F
CHEMBL146254,CC(=O)O[C@H]1[C@@H](NC(=O)C=C(C)C)CC[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@H](C)N(C)C)CC[C@H]4[C@@H]3CC[C@@H]12
CHEMBL1462570,Cc1cc(O)c(Oc2cc(C)cc(O)c2O)c(O)c1
CHEMBL1462855,COc1ccc(C2CC(=O)Oc3cc(O)cc(O)c32)cc1
CHEMBL1462977,COc1ccc(C(=O)NCCn2ccc3ccccc32)cc1OC
CHEMBL1462995,CN(C)CCCNCCCN
CHEMBL1463056,CC(=O)O[C@@H]1[C@H]2CC[C@@H]3[C@]1(C[C@@H](OC(C)=O)[C@@]1(O)C([C@@H]4O[C@@H]4C1(C)C)[C@]3(C)O)C[C@@]2(C)O
CHEMBL1463191,O=C(c1ccc(-c2nnc(Nc3ccccc3)c3ccccc23)cc1)N1C[C@H]2C[C@H](C1)c1cccc(=O)n1C2
CHEMBL146332,CN[C@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21
CHEMBL1463345,C[C@]12CCC(=O)C=C1C=C[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@@]21CCC(=O)O1
CHEMBL1463433,NNc1ncnc2c1cnn2-c1ccccc1
CHEMBL1463470,Cc1ccc(O)c(C(=O)CC(=O)c2ccc(Cl)cc2)c1
CHEMBL1463576,Cc1ccc(S(=O)(=O)NC(CC(C)C)C(=O)Oc2ccc3c4c(c(=O)oc3c2)CCC4)cc1
CHEMBL1463602,Cc1cc(C)cc(NCc2cc(=O)oc3cc(-c4ccccc4)c(O)cc23)c1
CHEMBL1463629,COCCOC(=O)c1c(C)oc2ccc(OCC=C(C)C)cc12
CHEMBL1463666,Cc1cc2oc(=O)cc(CN3CCN(Cc4ccccc4)CC3)c2cc1Cl
CHEMBL1464,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O
CHEMBL1464055,O=C(O[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C(=O)O)c1ccccc1
CHEMBL1464158,Cc1ccccc1C1c2[nH]c3ccccc3c2C[C@H]2C(=O)N(C3CCN(Cc4ccccc4)CC3)CC(=O)N12
CHEMBL1464240,CC(C)(O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1
CHEMBL1464332,Cc1oc2c(C)c3oc(=O)c(CCC(=O)O)c(C)c3cc2c1-c1ccccc1
CHEMBL1464388,O=C(O)c1ccccc1NCCO
CHEMBL146439,c1ccc(COc2ccc3ccccc3c2)cc1
CHEMBL1464827,COc1ccc(-c2c(C)c3ccc(OCC(C)=O)cc3oc2=O)cc1
CHEMBL1464865,CC(C)C12CN3CC(C(C)C)(CN(C1)C3c1ccco1)C2=O
CHEMBL1465115,CCOc1ccccc1Oc1coc2cc(OCC(=O)O)ccc2c1=O
CHEMBL146525,Nc1cccc2nc3ccccc3cc12
CHEMBL1465522,O=c1cc(-c2ccc3c(c2)OCCO3)oc2ccc(Cl)cc12
CHEMBL1465584,COc1ccc(N2CCN(Cc3cc(=O)oc4c3ccc3ccccc34)CC2)cc1
CHEMBL1465671,CCOC(=O)c1[nH]c(Cc2[nH]c(C(=O)OCC)c(C)c2CCC(=O)OC)c(CCC(=O)OC)c1C
CHEMBL1465674,C=C1CCC[C@]2(C)C[C@H]3OC(=O)C(CNC(CC)CO)[C@H]3CC12
CHEMBL1465701,COc1ccc(C2=NNC(c3cc(Cl)cc4c3OCOC4)C2)c(O)c1
CHEMBL1465799,COc1ccc(N2C(=O)[C@@H]3Cc4ccccc4CN3C2=O)cc1
CHEMBL1465881,Cc1ccc2oc(=O)cc(CN3CCOCC3)c2c1
CHEMBL1466,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O
CHEMBL1466024,Cc1c(CC(=O)O)c(=O)oc2cc3occ(-c4ccccc4)c3cc12
CHEMBL1466083,O=C(O)c1ccccc1C(=O)OCc1ccccc1
CHEMBL1466605,COc1cc2c(cc1OC)-c1cc(Nc3ccc(C(=O)O)cc3)nc(=O)n1CC2
CHEMBL1466664,Cc1oc2c(c(C)cc3oc(=O)c(CC(=O)N[C@@H](CC(C)C)C(=O)O)c(C)c32)c1C
CHEMBL1466906,COc1cc(C(=O)C(=O)c2ccc(O)c(OC)c2)ccc1O
CHEMBL1467,Oc1ncnc2[nH]ncc12
CHEMBL146710,Nc1cc2nc3ccccc3oc-2cc1=O
CHEMBL1467423,O=C1NC(c2ccc(O)cc2)Nc2ccccc21
CHEMBL1467571,O=C(Nc1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL1467623,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(OCc3cc4c(cc3Cl)OCO4)ccc12
CHEMBL1467672,C=C(C)C1Cc2cc3ccc(=O)oc3cc2O1
CHEMBL1468479,COc1ccc(CCNc2[nH]cnc3ncnc2-3)cc1OC
CHEMBL146855,Cc1cccc(C)c1OC[C@H](C)N
CHEMBL1468557,CC(=O)COc1cc2c(-c3cc4ccccc4o3)cc(=O)oc2cc1C
CHEMBL1468685,O=C(NCCc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)O
CHEMBL1468739,COc1ccc(N2C(=O)C3C4C=CC(c5ccccc5)(C3C2=O)C2C(=O)N(c3ccc(OC)cc3)C(=O)C42)cc1
CHEMBL1468754,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(N)=O)ccc12
CHEMBL1468796,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12
CHEMBL1468924,O=C(Oc1cc(=O)oc2ccccc12)c1ccco1
CHEMBL1469,O=C(O)CCCc1ccccc1
CHEMBL14690,N=C(NCc1ccc(Cl)cc1)SCCCc1c[nH]cn1
CHEMBL1469002,CC(=O)c1c(C)n(Cc2ccccc2Cl)c2ccc(O)cc12
CHEMBL1469101,CCCc1cc2c(=O)c(-c3ccccn3)c(C)oc2cc1O
CHEMBL1469185,COc1ccc(NC(=O)CC(c2ccco2)C(C)C)cc1
CHEMBL1469194,Cc1coc2c(C)c3oc(=O)c(CCC(=O)N(C)CC(=O)O)c(C)c3cc12
CHEMBL1469277,O=C(O)c1ccccc1NC(=O)c1cc2ccccc2oc1=O
CHEMBL1469802,O=C(NCCc1ccccc1)c1ccco1
CHEMBL1469928,CC1(C)C2CCC1(C(=O)O)c1nc3ccccc3nc12
CHEMBL1470177,Cc1oc2c(CN3CCCC3)c(O)ccc2c(=O)c1-c1ccc(Cl)cc1
CHEMBL1470356,COc1c2c(c(C)c3c1C(=O)OC3)O[C@@]1(C)CC[C@@]3(O)C(C)(C)OC(=O)CC[C@]3(C)[C@H]1C2
CHEMBL1470821,O=C1OCC(c2ccccc2)=C1c1ccccc1
CHEMBL1471,C[C@@H](O[C@H]1OCCN(Cc2n[nH]c(=O)[nH]2)[C@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL1471384,CCCCC12CNCC(C)(CNC1)C2=O
CHEMBL1471410,CC[C@@H](C)[C@H](NC(=O)Cc1c(C)c2c(cc(C)c3c(C)c(C)oc32)oc1=O)C(=O)O
CHEMBL1471497,COc1ccc2c(CCNC(=O)c3ccco3)c[nH]c2c1
CHEMBL1471888,COC(=O)c1c(C)oc2ccc(OC(=O)c3cccs3)cc12
CHEMBL1471943,CC12CCC3C(CC=C4CC5(CCC43C)OCCO5)C1CCC2=O
CHEMBL1472160,C[C@@H]1C(=O)O[C@@H]2CC34[C@H]5C[C@@H](C(C)(C)C)C36[C@H](OC(=O)[C@@H]6O)OC4(C(=O)O5)[C@@]12O
CHEMBL1472238,CCOC(=O)C1=C(C)N(C)C(S)=NC1c1ccccc1
CHEMBL1472447,Cc1cc(=O)oc2cc(OCC(=O)N3CCN(C(=O)C4COc5ccccc5O4)CC3)ccc12
CHEMBL1472580,COc1ccc(CON(CCCCCOCc2ccccc2)C(=O)OC(C)(C)C)cc1
CHEMBL1472619,CCC[C@@](C)(COC(N)=O)COC(=O)NC(C)C
CHEMBL1472699,C[Se]C[C@@H](N)C(=O)O
CHEMBL1472700,C[C@@H](Cc1ccccc1)Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
CHEMBL1472740,COC(=O)C1C(O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@H]3C[C@H]12
CHEMBL1472865,C[C@@]12CCC(=O)C=C1CC[C@H]1[C@@H]2[C@@H](O)C[C@]2(C)[C@@H]1CC[C@@]2(O)C(=O)CO
CHEMBL1472975,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
CHEMBL1473,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1473020,O=C(OC[C@@H]1O[C@@](O)(COC(=O)c2cccnc2)[C@H](OC(=O)c2cccnc2)[C@H]1OC(=O)c1cccnc1)c1cccnc1
CHEMBL1473060,C=C[C@@]1(C)CC(=O)[C@@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1
CHEMBL1473065,O=C(Cc1c(O)c2ccccc2oc1=O)c1ccc(F)cc1
CHEMBL1473116,CN1[C@@H](C[C@@H](O)c2ccccc2)CCC[C@@H]1C[C@H](O)c1ccccc1
CHEMBL1473241,CCC[C@H]1C[C@H](C(=O)NC(C(C)Cl)C2O[C@@H](SC)C(OP(=O)(O)O)[C@@H](O)[C@@H]2O)N(C)C1
CHEMBL1473269,CC(=O)SC1CC2=CC(=O)CC[C@]2(C)C2CC[C@@]3(C)C(CC[C@@]34CCC(=O)O4)C12
CHEMBL1473307,CC1CC(O)[C@]2(O)[C@]13CC(=O)OC[C@@]2(C)[C@@](C)(O)C(=O)C3
CHEMBL1473429,CCN(CC)C[C@@H]1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
CHEMBL147346,CN[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)N(C)C(C)=O)CC[C@@H]32)C1
CHEMBL1473475,Oc1ccc2c3c1O[C@H]1c4oc5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CCC314
CHEMBL1473511,O=c1oc2c(CN3CCN(CCO)CC3)c(O)ccc2cc1-c1ccccc1
CHEMBL1473523,CC(C)(C)NC[C@H](O)COc1cccc2c1C[C@@H](O)[C@@H](O)C2
CHEMBL1473584,CC(CCC(=O)O)C1CCC2C3CC(O)[C@@H]4CC(O)CC[C@]4(C)C3CC[C@@]12C
CHEMBL1473622,CC[C@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@@H]2N(C)C1
CHEMBL1473654,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
CHEMBL1473779,CCc1cc(=O)oc2cc(C)cc(OC(C)C(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12
CHEMBL1473813,CN(C)CCCO[C@H]1[C@H]([C@H](O)CO)O[C@H]2OC(C)(C)O[C@@H]21
CHEMBL1473842,COc1ccc2cc1Oc1ccc(cc1)CC1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)C5C2)OCO4)CCN1C
CHEMBL1473849,CN1CCc2cc(Br)c(O)cc2[C@H](c2ccccc2)C1
CHEMBL1473875,CN1CCN([C@@H](c2ccccc2)c2ccc(Cl)cc2)CC1
CHEMBL1473893,N[C@@H](CCCCNC(=O)CCCC[C@@H]1SC[C@H]2NC(=O)N[C@H]12)C(=O)O
CHEMBL1473908,CC1(C)S[C@H]2[C@@H](NC(=O)C(N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
CHEMBL1473933,C[C@@]12C=CC(=O)C=C1CC[C@H]1[C@H]3CC[C@](O)(C(=O)CO)[C@]3(C)CC(=O)[C@@H]12
CHEMBL1473950,COC(=O)[C@H]1[C@@H]2C[C@@H]3c4[nH]c5ccccc5c4CCN3C[C@H]2CC[C@H]1O
CHEMBL1474031,Cc1c(Cc2ccccc2)c(=O)oc2c(C)c(OC(C)C(=O)N[C@@H](Cc3ccccc3)C(=O)O)ccc12
CHEMBL1474037,CC(C)(C)OC(=O)N(CCCCCOCc1ccccc1)OCc1ccccc1
CHEMBL1474110,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2(C)[C@H]2CC[C@]3(C)[C@H](CC[C@@]34CCC(=O)O4)[C@H]12
CHEMBL1474117,CC[C@@H](CO)NC(=O)[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
CHEMBL1474129,Nc1cc(C(Cl)=C(Cl)Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O
CHEMBL1474162,C=C1C[C@@]23C[C@H]4[C@@H]5[C@@]6(C)C[C@H](OC(=O)c7ccccc7)[C@@H](OC(C)=O)[C@]57[C@@H]2[C@@H](OC(C)=O)[C@H]1[C@@H](O)[C@H]3[C@H]7N4C6
CHEMBL1474177,COC(=O)C(C)c1ccc(C(=O)c2cccs2)cc1
CHEMBL1474206,COc1ccccc1NC(=O)N1C[C@@H]2C[C@@H](C1)c1cccc(=O)n1C2
CHEMBL1474218,COc1c(CO)cc(CO)cc(CO)c1=O
CHEMBL1474278,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](N)[C@@H]2SC1
CHEMBL1474286,Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c(O[C@H]3OC(CO)C(O)C(O)C3O)c(O)c(O)c1C2=O
CHEMBL1474301,Cc1coc2cc3oc(=O)c(CCC(=O)NCc4ccc(Cl)cc4)c(C)c3cc12
CHEMBL1474331,O=c1c2ccccc2oc2cc(O)c(C3COCC(CO)C(O)C(O)C3O)c(O)c12
CHEMBL1474363,CC1(C)C(O)CC(O)[C@]2(C)C1CC(O)[C@]1(C)C2CC[C@@]2(C)C(c3ccoc3)CC3OC312
CHEMBL1474372,COC[C@@H]1OC(=O)c2coc3c2[C@]1(C)C1=C(C3=O)[C@H]2CCC(=O)[C@]2(C)C[C@@H]1OC(C)=O
CHEMBL1474416,CCCc1cc(=O)oc2c3c(ccc12)OCN(Cc1ccc(OC)cc1)C3
CHEMBL1474440,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C
CHEMBL1474445,CO[C@@H](C)[C@](O)(C(=O)OCC1=CCN2CC[C@@H](O)[C@H]12)C(C)C
CHEMBL1474486,N[C@@H]1C=CC=C(C(=O)O)C1
CHEMBL1474498,CC(=O)O[C@@H]1CC[C@]2(C)[C@H]3CC[C@]4(C)[C@H](C[C@H]5CCCC[C@@]54C(C)=O)[C@@H]3CC(=O)[C@@]2(O)C1
CHEMBL1474517,C[Se]CCC(N)C(=O)O
CHEMBL1474522,C[C@@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](O)C[C@]2(C)[C@@H]1CC[C@]2(O)C(=O)CO
CHEMBL1474523,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@]3(F)[C@@H](O)C[C@@]21C
CHEMBL1474552,CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O
CHEMBL1474684,CC(C)c1c(O)ccc2c1CCC1C(C)(C)CCC[C@@]21C
CHEMBL1474685,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@H](O)[C@H]1O
CHEMBL1474732,Cc1cc(O)c2c(c1O)C(=O)C(O)=C(O)C2=O
CHEMBL1474801,CCN[C@]1(c2cccs2)CCCCC1=O
CHEMBL1474884,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@@H]4C(CC[C@]3(O)C2)[C@@]2(O)CC[C@H]([C@@H]3COC(=O)C3)[C@@]2(C)C[C@H]4O)[C@H](O)[C@H](O)[C@H]1O
CHEMBL1474889,CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1
CHEMBL1474918,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1
CHEMBL1474963,CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1
CHEMBL1474977,CCN1CCC[C@@H](OC(=O)C(c2ccccc2)c2ccccc2)C1
CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1
CHEMBL1475040,COC(=O)[C@@H]1[C@@H](O)[C@@]2(O)c3c(OC)cc(OC)cc3O[C@@]2(c2ccc(OC)cc2)[C@H]1c1ccccc1
CHEMBL1475048,CNCCCCc1cnc(C)c2[nH]c3ccccc3c12
CHEMBL147507,Cc1cccc(C)c1OC[C@@H](C)N
CHEMBL1475077,CCCc1cc(=O)oc2cc(OCC(=O)NCCc3c[nH]c4ccccc34)ccc12
CHEMBL1475143,CCOc1ccc(-c2oc3ccccc3c(=O)c2O)cc1OCC
CHEMBL1475166,COc1cc2c(cc1OC)-c1c(oc3cc(O)cc(O)c3c1=O)CO2
CHEMBL1475206,COc1ccc(C[C@@H]2C(=O)N[C@H](C)C(=O)N(C)[C@@H]3Cc4ccc(cc4)Oc4cc(ccc4O)C[C@H](C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N2C)N(C)C3=O)cc1
CHEMBL1475253,OC[C@H]1O[C@@H](n2cnc3c(Nc4ccccc4)ncnc32)[C@H](O)[C@H]1O
CHEMBL1475298,CC(=O)C1CC[C@H]2C3CC[C@@H]4CC(O)CC[C@@]4(C)C3CC[C@]12C
CHEMBL1475495,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@](C)(O)[C@H]3C[C@@H]12
CHEMBL147552,O=c1cc(-c2cccc(O)c2)oc2ccccc12
CHEMBL1475550,CC1=CC(=O)C2C(C)(C)CCC[C@@]2(C)[C@@]1(O)CCc1ccoc1
CHEMBL1475608,CCCc1cc(=O)oc2cc(C)cc(OCC(=O)NC(Cc3c[nH]c4ccc(O)cc34)C(=O)O)c12
CHEMBL1475613,CC1CC[C@@]2(OC1)OC1CC3C4CC[C@H]5CC(O)CC[C@@]5(C)C4CC[C@]3(C)C1C2C
CHEMBL1475648,COc1ccc(-c2cc3ccc(O)c(CN4CCOCC4)c3oc2=O)cc1OC
CHEMBL1475693,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O
CHEMBL1475698,CC(=O)[C@@]1(O)CC[C@H]2[C@H]3C[C@@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]21C
CHEMBL1475836,CCC(C)[C@H](NC(=O)N1CC(=O)Nc2ccccc21)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O
CHEMBL147587,CCN(CC)Cc1ccc(Nc2ccnc3cc(Cl)ccc23)cc1O
CHEMBL1475884,CCC(C)C(=O)N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)C3[C@](C)(C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](O)C[C@H]1OC[C@@]31OC(C)=O
